path,video type,file name,encoder,plays,enc_t0,enc_t1,play_t0,play_t1,duration,bitrate,resolution,fps,tbr,tbn,tbc,size0,size_enc
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-2dc4.mkv,hevc,1,2020-09-19 11:25:21.469614,2020-09-19 11:27:40.656762,2020-09-19 11:27:45.661599,2020-09-19 11:28:11.494965,00:00:20.00,5956076,3840x2160,59.94,59.94,1000k,1000k,14543614K,49375K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-2dc4.mkv,vp8,1,2020-09-19 11:28:16.705612,2020-09-19 11:31:33.040835,2020-09-19 11:31:38.045627,2020-09-19 11:32:03.687896,00:00:20.00,5956076,3840x2160,59.94,59.94,1000k,1000k,14543614K,12474K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-2dc4.mkv,vp9,1,2020-09-19 11:32:08.918034,2020-09-19 11:41:34.093985,2020-09-19 11:41:39.099139,2020-09-19 11:42:03.276005,00:00:20.00,5956076,3840x2160,59.94,59.94,1000k,1000k,14543614K,138980K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-31f6.mkv,libx264,1,2020-09-19 11:42:08.545614,2020-09-19 11:44:11.845997,2020-09-19 11:44:16.849591,2020-09-19 11:44:41.667396,00:00:20.00,5897344,3840x2160,60,60,1000k,1000k,14397814K,82367K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-31f6.mkv,hevc,1,2020-09-19 11:44:47.015159,2020-09-19 11:47:00.619717,2020-09-19 11:47:05.624929,2020-09-19 11:47:30.027491,00:00:20.00,5897344,3840x2160,60,60,1000k,1000k,14397814K,88366K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-31f6.mkv,vp8,1,2020-09-19 11:47:35.244286,2020-09-19 11:51:14.876225,2020-09-19 11:51:19.881414,2020-09-19 11:51:46.162945,00:00:20.00,5897344,3840x2160,60,60,1000k,1000k,14397814K,12702K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-31f6.mkv,vp9,1,2020-09-19 11:51:51.403031,2020-09-19 11:59:45.133363,2020-09-19 11:59:50.138525,2020-09-19 12:00:14.312389,00:00:20.00,5897344,3840x2160,60,60,1000k,1000k,14397814K,196034K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-5c53.mkv,libx264,1,2020-09-19 12:00:19.547041,2020-09-19 12:01:25.062062,2020-09-19 12:01:30.065624,2020-09-19 12:01:54.782238,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,35684K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-5c53.mkv,hevc,1,2020-09-19 12:02:00.182409,2020-09-19 12:03:06.313859,2020-09-19 12:03:11.319069,2020-09-19 12:03:35.684264,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,29402K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-5c53.mkv,vp8,1,2020-09-19 12:03:40.873955,2020-09-19 12:04:47.343475,2020-09-19 12:04:52.348647,2020-09-19 12:05:16.233995,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,5359K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-5c53.mkv,vp9,1,2020-09-19 12:05:21.389608,2020-09-19 12:08:42.255644,2020-09-19 12:08:47.257600,2020-09-19 12:09:11.379580,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,48568K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-3a25.mkv,libx264,1,2020-09-19 12:09:16.727059,2020-09-19 12:11:19.331414,2020-09-19 12:11:24.336567,2020-09-19 12:11:49.863617,00:00:20.00,5867484,3840x2160,60,60,1000k,1000k,14324913K,33848K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-3a25.mkv,hevc,1,2020-09-19 12:11:55.237620,2020-09-19 12:14:00.195046,2020-09-19 12:14:05.206120,2020-09-19 12:14:31.072349,00:00:20.00,5867484,3840x2160,60,60,1000k,1000k,14324913K,26098K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-3a25.mkv,vp8,1,2020-09-19 12:14:36.298328,2020-09-19 12:17:50.632564,2020-09-19 12:17:55.637765,2020-09-19 12:18:20.556771,00:00:20.00,5867484,3840x2160,60,60,1000k,1000k,14324913K,6599K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-3a25.mkv,vp9,1,2020-09-19 12:18:25.753737,2020-09-19 12:22:50.778528,2020-09-19 12:22:55.783706,2020-09-19 12:23:19.994607,00:00:20.00,5867484,3840x2160,60,60,1000k,1000k,14324913K,71887K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-6cd8.mkv,libx264,1,2020-09-19 12:23:25.192209,2020-09-19 12:25:18.442031,2020-09-19 12:25:23.453112,2020-09-19 12:25:48.303156,00:00:20.00,4971685,3840x2160,50,50,1000k,1000k,12137904K,70914K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-6cd8.mkv,hevc,1,2020-09-19 12:25:53.652407,2020-09-19 12:28:17.084626,2020-09-19 12:28:22.089820,2020-09-19 12:28:46.540311,00:00:20.00,4971685,3840x2160,50,50,1000k,1000k,12137904K,49953K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-6cd8.mkv,vp8,1,2020-09-19 12:28:51.733684,2020-09-19 12:31:38.600175,2020-09-19 12:31:43.605355,2020-09-19 12:32:08.352134,00:00:20.00,4971685,3840x2160,50,50,1000k,1000k,12137904K,14949K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-6cd8.mkv,vp9,1,2020-09-19 12:32:13.553615,2020-09-19 12:38:41.353815,2020-09-19 12:38:46.357588,2020-09-19 12:39:10.548622,00:00:20.00,4971685,3840x2160,50,50,1000k,1000k,12137904K,104357K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-7ff0.mkv,libx264,1,2020-09-19 12:39:15.784382,2020-09-19 12:41:26.163018,2020-09-19 12:41:31.168602,2020-09-19 12:41:56.469609,00:00:20.00,5743067,3840x2160,60,60,1000k,1000k,14021162K,63992K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-7ff0.mkv,hevc,1,2020-09-19 12:42:01.896612,2020-09-19 12:44:23.277362,2020-09-19 12:44:28.281627,2020-09-19 12:44:53.160526,00:00:20.00,5743067,3840x2160,60,60,1000k,1000k,14021162K,64390K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-7ff0.mkv,vp8,1,2020-09-19 12:44:58.376695,2020-09-19 12:48:12.101369,2020-09-19 12:48:17.105621,2020-09-19 12:48:43.036670,00:00:20.00,5743067,3840x2160,60,60,1000k,1000k,14021162K,8024K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-7ff0.mkv,vp9,1,2020-09-19 12:48:48.239392,2020-09-19 12:54:39.175011,2020-09-19 12:54:44.180169,2020-09-19 12:55:08.264492,00:00:20.00,5743067,3840x2160,60,60,1000k,1000k,14021162K,130735K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-387f.mkv,libx264,1,2020-09-19 12:55:13.534929,2020-09-19 12:56:16.149776,2020-09-19 12:56:21.155372,2020-09-19 12:56:45.890484,00:00:19.99,2983014,3840x2160,29.97,29.97,1000k,1000k,7277883K,35615K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-387f.mkv,hevc,1,2020-09-19 12:56:51.256217,2020-09-19 12:57:55.056894,2020-09-19 12:58:00.062066,2020-09-19 12:58:24.436544,00:00:19.99,2983014,3840x2160,29.97,29.97,1000k,1000k,7277883K,30348K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-387f.mkv,vp8,1,2020-09-19 12:58:29.597601,2020-09-19 12:59:31.542741,2020-09-19 12:59:36.545606,2020-09-19 13:00:00.575562,00:00:19.99,2983014,3840x2160,29.97,29.97,1000k,1000k,7277883K,4802K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-387f.mkv,vp9,1,2020-09-19 13:00:05.749601,2020-09-19 13:03:43.779919,2020-09-19 13:03:48.781622,2020-09-19 13:04:12.868706,00:00:19.99,2983014,3840x2160,29.97,29.97,1000k,1000k,7277883K,51437K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-67b0.mkv,libx264,1,2020-09-19 13:04:18.201599,2020-09-19 13:06:30.460963,2020-09-19 13:06:35.465610,2020-09-19 13:07:00.869313,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,75292K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-67b0.mkv,hevc,1,2020-09-19 13:07:06.269605,2020-09-19 13:09:31.539773,2020-09-19 13:09:36.547356,2020-09-19 13:10:01.818213,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,64916K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-67b0.mkv,vp8,1,2020-09-19 13:10:07.038139,2020-09-19 13:13:44.250858,2020-09-19 13:13:49.256022,2020-09-19 13:14:14.088011,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,13842K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-67b0.mkv,vp9,1,2020-09-19 13:14:19.321607,2020-09-19 13:23:31.124716,2020-09-19 13:23:36.129598,2020-09-19 13:24:00.366797,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,167391K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-7e80.mkv,libx264,1,2020-09-19 13:24:05.711691,2020-09-19 13:25:15.034312,2020-09-19 13:25:20.039484,2020-09-19 13:25:44.567301,00:00:19.97,2985997,3840x2160,30,30,1000k,1000k,7277883K,4597K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-7e80.mkv,hevc,1,2020-09-19 13:25:49.881323,2020-09-19 13:27:01.136208,2020-09-19 13:27:06.141399,2020-09-19 13:27:32.888379,00:00:19.97,2985997,3840x2160,30,30,1000k,1000k,7277883K,2256K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-7e80.mkv,vp8,1,2020-09-19 13:27:38.105918,2020-09-19 13:29:10.108730,2020-09-19 13:29:15.113658,2020-09-19 13:29:39.153913,00:00:19.97,2985997,3840x2160,30,30,1000k,1000k,7277883K,1477K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-7e80.mkv,vp9,1,2020-09-19 13:29:44.316803,2020-09-19 13:30:40.547773,2020-09-19 13:30:45.552959,2020-09-19 13:31:09.622432,00:00:19.97,2985997,3840x2160,30,30,1000k,1000k,7277883K,2759K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-34a1.mkv,libx264,1,2020-09-19 13:31:14.807308,2020-09-19 13:33:20.192020,2020-09-19 13:33:25.193604,2020-09-19 13:33:50.273663,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,66760K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-34a1.mkv,hevc,1,2020-09-19 13:33:55.608307,2020-09-19 13:36:51.841195,2020-09-19 13:36:56.852287,2020-09-19 13:37:21.568083,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,33708K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-34a1.mkv,vp8,1,2020-09-19 13:37:26.765463,2020-09-19 13:40:34.957130,2020-09-19 13:40:39.962298,2020-09-19 13:41:04.368095,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,12189K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-34a1.mkv,vp9,1,2020-09-19 13:41:09.538291,2020-09-19 13:48:51.554398,2020-09-19 13:48:56.559549,2020-09-19 13:49:20.720952,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,96828K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-416f.mkv,libx264,1,2020-09-19 13:49:25.953970,2020-09-19 13:50:33.625552,2020-09-19 13:50:38.630767,2020-09-19 13:51:03.878494,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,171363K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-416f.mkv,hevc,1,2020-09-19 13:51:09.293606,2020-09-19 13:53:06.863555,2020-09-19 13:53:11.865619,2020-09-19 13:53:38.416127,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,173936K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-416f.mkv,vp8,1,2020-09-19 13:53:43.621611,2020-09-19 13:55:20.006116,2020-09-19 13:55:25.009604,2020-09-19 13:55:49.126192,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,19888K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-416f.mkv,vp9,1,2020-09-19 13:55:54.287491,2020-09-19 14:03:27.004149,2020-09-19 14:03:32.009319,2020-09-19 14:03:56.093655,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,314442K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-3aec.mkv,libx264,1,2020-09-19 14:04:01.431404,2020-09-19 14:06:06.471950,2020-09-19 14:06:11.477143,2020-09-19 14:06:36.542036,00:00:20.00,5877437,3840x2160,60,60,1000k,1000k,14349213K,43523K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-3aec.mkv,hevc,1,2020-09-19 14:06:41.913599,2020-09-19 14:08:52.164523,2020-09-19 14:08:57.175567,2020-09-19 14:09:22.533421,00:00:20.00,5877437,3840x2160,60,60,1000k,1000k,14349213K,42851K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-3aec.mkv,vp8,1,2020-09-19 14:09:27.733615,2020-09-19 14:12:55.239558,2020-09-19 14:13:00.241623,2020-09-19 14:13:24.582692,00:00:20.00,5877437,3840x2160,60,60,1000k,1000k,14349213K,7707K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-3aec.mkv,vp9,1,2020-09-19 14:13:29.740591,2020-09-19 14:18:19.257657,2020-09-19 14:18:24.262830,2020-09-19 14:18:48.723300,00:00:20.00,5877437,3840x2160,60,60,1000k,1000k,14349213K,100379K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-4258.mkv,libx264,1,2020-09-19 14:18:54.071827,2020-09-19 14:21:03.176135,2020-09-19 14:21:08.187241,2020-09-19 14:21:33.713062,00:00:20.00,5967017,3840x2160,60,60,1000k,1000k,14567914K,47976K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-4258.mkv,hevc,1,2020-09-19 14:21:39.113600,2020-09-19 14:23:51.695060,2020-09-19 14:23:56.703455,2020-09-19 14:24:21.452814,00:00:20.00,5967017,3840x2160,60,60,1000k,1000k,14567914K,25200K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-4258.mkv,vp8,1,2020-09-19 14:24:26.653870,2020-09-19 14:27:30.669248,2020-09-19 14:27:35.674430,2020-09-19 14:28:02.141606,00:00:20.00,5967017,3840x2160,60,60,1000k,1000k,14567914K,8435K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-4258.mkv,vp9,1,2020-09-19 14:28:07.336728,2020-09-19 14:35:16.532578,2020-09-19 14:35:21.537744,2020-09-19 14:35:46.191028,00:00:20.00,5967017,3840x2160,60,60,1000k,1000k,14567914K,58644K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-2b92.mkv,libx264,1,2020-09-19 14:35:51.497620,2020-09-19 14:36:47.015169,2020-09-19 14:36:52.017605,2020-09-19 14:37:16.768177,00:00:20.00,2654218,4096x2160,25,25,1000k,1000k,6480027K,62804K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-2b92.mkv,hevc,1,2020-09-19 14:37:22.157597,2020-09-19 14:38:40.981254,2020-09-19 14:38:45.986410,2020-09-19 14:39:10.197789,00:00:20.00,2654218,4096x2160,25,25,1000k,1000k,6480027K,59016K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-2b92.mkv,vp8,1,2020-09-19 14:39:15.385611,2020-09-19 14:40:08.513504,2020-09-19 14:40:13.518711,2020-09-19 14:40:37.536138,00:00:20.00,2654218,4096x2160,25,25,1000k,1000k,6480027K,7409K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-2b92.mkv,vp9,1,2020-09-19 14:40:42.697617,2020-09-19 14:43:33.205995,2020-09-19 14:43:38.209589,2020-09-19 14:44:02.240553,00:00:20.00,2654218,4096x2160,25,25,1000k,1000k,6480027K,66826K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-6bb6.mkv,libx264,1,2020-09-19 14:44:07.581308,2020-09-19 14:46:21.020776,2020-09-19 14:46:26.025964,2020-09-19 14:46:51.170823,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,50171K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-6bb6.mkv,hevc,1,2020-09-19 14:46:56.515662,2020-09-19 14:49:18.327583,2020-09-19 14:49:23.332786,2020-09-19 14:49:47.766637,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,41332K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-6bb6.mkv,vp8,1,2020-09-19 14:49:52.942053,2020-09-19 14:53:38.197627,2020-09-19 14:53:43.202817,2020-09-19 14:54:09.829855,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,11233K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-6bb6.mkv,vp9,1,2020-09-19 14:54:15.037625,2020-09-19 15:01:28.057984,2020-09-19 15:01:33.061600,2020-09-19 15:01:57.334083,00:00:20.00,5971994,3840x2160,60,60,1000k,1000k,14580064K,96413K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-348d.mkv,libx264,1,2020-09-19 15:02:02.574875,2020-09-19 15:03:06.681898,2020-09-19 15:03:11.687098,2020-09-19 15:03:36.974459,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,26588K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-348d.mkv,hevc,1,2020-09-19 15:03:42.342441,2020-09-19 15:04:32.195603,2020-09-19 15:04:37.200758,2020-09-19 15:05:01.446686,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,28775K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-348d.mkv,vp8,1,2020-09-19 15:05:06.609608,2020-09-19 15:06:11.927410,2020-09-19 15:06:16.929612,2020-09-19 15:06:40.974656,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,5130K
/media/data/hanwu/video_clips1/original_videos/Gaming/2160P/,Gaming,Gaming_2160P-348d.mkv,vp9,1,2020-09-19 15:06:46.149613,2020-09-19 15:09:02.938465,2020-09-19 15:09:07.943644,2020-09-19 15:09:32.010754,00:00:20.02,2983014,3840x2160,29.97,29.97,1000k,1000k,7290033K,50753K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-7ccb.mkv,libx264,1,2020-09-19 15:09:37.213729,2020-09-19 15:09:39.415633,2020-09-19 15:09:44.420803,2020-09-19 15:10:08.894397,00:00:19.95,147341,852x480,30.02,30.02,1000k,1000k,358870K,1707K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-7ccb.mkv,hevc,1,2020-09-19 15:10:14.053620,2020-09-19 15:10:21.500968,2020-09-19 15:10:26.505599,2020-09-19 15:10:50.577469,00:00:19.95,147341,852x480,30.02,30.02,1000k,1000k,358870K,1979K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-7ccb.mkv,vp8,1,2020-09-19 15:10:55.736313,2020-09-19 15:11:07.596025,2020-09-19 15:11:12.601184,2020-09-19 15:11:36.618435,00:00:19.95,147341,852x480,30.02,30.02,1000k,1000k,358870K,587K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-7ccb.mkv,vp9,1,2020-09-19 15:11:41.778713,2020-09-19 15:12:14.297109,2020-09-19 15:12:19.302258,2020-09-19 15:12:43.257644,00:00:19.95,147341,852x480,30.02,30.02,1000k,1000k,358870K,3098K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-6491.mkv,libx264,1,2020-09-19 15:12:48.424956,2020-09-19 15:12:51.817961,2020-09-19 15:12:56.823119,2020-09-19 15:13:21.302432,00:00:20.05,124146,720x480,29.93,29.93,1000k,1000k,303782K,17687K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-6491.mkv,hevc,1,2020-09-19 15:13:26.442014,2020-09-19 15:13:44.176068,2020-09-19 15:13:49.181221,2020-09-19 15:14:13.288866,00:00:20.05,124146,720x480,29.93,29.93,1000k,1000k,303782K,17788K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-6491.mkv,vp8,1,2020-09-19 15:14:18.461610,2020-09-19 15:14:24.948332,2020-09-19 15:14:29.953477,2020-09-19 15:14:54.049714,00:00:20.05,124146,720x480,29.93,29.93,1000k,1000k,303782K,1013K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-6491.mkv,vp9,1,2020-09-19 15:14:59.204297,2020-09-19 15:17:46.736478,2020-09-19 15:17:51.741602,2020-09-19 15:18:15.828188,00:00:20.05,124146,720x480,29.93,29.93,1000k,1000k,303782K,35150K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-445b.mkv,libx264,1,2020-09-19 15:18:21.005643,2020-09-19 15:18:23.130092,2020-09-19 15:18:28.135242,2020-09-19 15:18:52.394682,00:00:20.02,110494,640x480,29.97,29.97,1000k,1000k,270032K,3853K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-445b.mkv,hevc,1,2020-09-19 15:18:57.553623,2020-09-19 15:19:09.559321,2020-09-19 15:19:14.561615,2020-09-19 15:19:38.682320,00:00:20.02,110494,640x480,29.97,29.97,1000k,1000k,270032K,3923K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-445b.mkv,vp8,1,2020-09-19 15:19:43.858519,2020-09-19 15:19:49.638280,2020-09-19 15:19:54.643434,2020-09-19 15:20:18.716935,00:00:20.02,110494,640x480,29.97,29.97,1000k,1000k,270032K,690K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-445b.mkv,vp9,1,2020-09-19 15:20:23.872366,2020-09-19 15:21:15.852107,2020-09-19 15:21:20.853603,2020-09-19 15:21:44.922751,00:00:20.02,110494,640x480,29.97,29.97,1000k,1000k,270032K,7326K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-0a30.mkv,libx264,1,2020-09-19 15:21:50.089608,2020-09-19 15:21:54.498522,2020-09-19 15:21:59.501622,2020-09-19 15:22:24.575064,00:00:20.00,221209,640x480,60,60,1000k,1000k,540062K,5903K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-0a30.mkv,hevc,1,2020-09-19 15:22:29.733612,2020-09-19 15:22:56.858703,2020-09-19 15:23:01.861598,2020-09-19 15:23:26.036462,00:00:20.00,221209,640x480,60,60,1000k,1000k,540062K,4633K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-0a30.mkv,vp8,1,2020-09-19 15:23:31.193264,2020-09-19 15:23:39.606314,2020-09-19 15:23:44.611461,2020-09-19 15:24:08.692142,00:00:20.00,221209,640x480,60,60,1000k,1000k,540062K,753K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-0a30.mkv,vp9,1,2020-09-19 15:24:13.863287,2020-09-19 15:26:22.639979,2020-09-19 15:26:27.645123,2020-09-19 15:26:51.686882,00:00:20.00,221209,640x480,60,60,1000k,1000k,540062K,15540K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-20ca.mkv,libx264,1,2020-09-19 15:26:56.841935,2020-09-19 15:26:59.600664,2020-09-19 15:27:04.605826,2020-09-19 15:27:28.861048,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,10156K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-20ca.mkv,hevc,1,2020-09-19 15:27:34.029708,2020-09-19 15:27:49.296118,2020-09-19 15:27:54.301291,2020-09-19 15:28:18.412502,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,10248K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-20ca.mkv,vp8,1,2020-09-19 15:28:23.581654,2020-09-19 15:28:29.840896,2020-09-19 15:28:34.846045,2020-09-19 15:28:58.816828,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,1076K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-20ca.mkv,vp9,1,2020-09-19 15:29:03.996639,2020-09-19 15:30:39.668532,2020-09-19 15:30:44.673679,2020-09-19 15:31:08.699490,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,20202K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-6d1e.mkv,libx264,1,2020-09-19 15:31:13.865635,2020-09-19 15:31:15.482835,2020-09-19 15:31:20.485600,2020-09-19 15:31:45.176680,00:00:20.02,97719,566x480,29.97,29.97,1000k,1000k,238813K,1885K
/media/data/hanwu/video_clips1/original_videos/Gaming/480P/,Gaming,Gaming_480P-6d1e.mkv,hevc,1,2020-09-19 15:31:50.371189,2020-09-19 15:31:58.841327,2020-09-19 15:32:03.846499,2020-09-19 15:32:28.017439,00:00:20.02,97719,566x480,29.97,29.97,1000k,1000k,238813K,2202K
